what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553376552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553474746
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1291553477883
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1291553477911
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1291553477929
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1291553477963
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291553478274
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291553478596
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291553478730
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1291553478999
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291553484820
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1291553485180
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1291553485296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553501140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553547266
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553548054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553575909
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291553592779
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291553593127
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291553593153
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1291553594285
error,log,,,"Exception in Decorator. The 'Java Method Override Indicator' decorator will be disabled.",1291553594287
error,log,,,"java.lang.AbstractMethodError",1291553594288
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291553596498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553630939
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553746650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553752677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553767620
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553771147
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553792921
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291553812857
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291553813148
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291553813469
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291553813501
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291553816340
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291553825775
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291553832607
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553845987
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553857844
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291553902581
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554005401
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554040406
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554048651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554125695
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554365733
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554366939
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554476958
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554478698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554809570
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291554838350
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554838376
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554871557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554882867
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554917386
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291554982214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557814680
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557835743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557859384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557919205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557923850
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557946232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557958228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557960949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291557963159
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291558018243
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291558018284
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291558050611
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1291558086051
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291558086072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291558094145
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291558130417
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291558138211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291558967482
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291558973673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559127944
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559141049
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559187946
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291559189668
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1291559195037
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291559197072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559198361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559348425
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559364259
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559368683
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559371482
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559374018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559375197
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559376305
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559376658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559377254
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559381868
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559585385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559587542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559675079
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291559687862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559687879
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291559780676
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291560065332
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560065366
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560067633
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291560074240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560074252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560088226
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291560133559
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560133588
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560149342
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560164940
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560173063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560583909
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560658278
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291560660165
